"Reino","Filo","Classe","Ordem","Familia","Genero","Especie","Subespecie","Nome_Cientifico_Anterior","Autor","Nome_Comum","Grupo","Mes_Ano_Avaliacao","Categoria","Possivemente_Extinta","Criterio","Justificativa","Endemica_Brasil","Consta_em_Lista_Nacional_Oficial","Estado","Regiao","Bioma","Bacia_Hidrografica","Unidade_de_Conservacao_Federal","Unidade_de_Conservacao_Estadual","RPPN","Migratoria","Tendencia_Populacional","Ameaca","Uso","Acao_Conservacao","Plano_de_Acao","Listas_e_Convencoes","Altitude_min_max_","Barimetria_min_max_"
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Melipona","Melipona eburnea","","Melipona eburnea","Friese, 1900","abeja-mansa, abeja-pacucho, abeja-real, Abelha, alá, guanota, kenoma, manui-bara, manui-gore, real, ronsapilla","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Melipona eburnea é amplamente distribuída na Amazônia, ocorrendo no Peru, Equador, Colômbia, Bolívia, Venezuela e Brasil, onde ocorre nos estados do Acre e Amazonas. Apesar das ameaças identificadas em parte de sua distribuição, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, M. eburnea foi categorizada como Menos Preocupante (LC).","Não","Não","Acre, Amazonas","|Norte|","Amazônia","Sub-bacia Madeira Sub-bacia Negro","PARNA Pico da Neblina, RESEX Alto Juruá","","","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Tetragona","Tetragona kaieteurensis","","Tetragona kaieteurensis","(Schwarz, 1938)","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Tetragona kaieteurensis é amplamente distribuída na Amazônia, ocorrendo na Guiana, Suriname, Guiana Francesa e Brasil, onde ocorre nos estados do Amazonas, Pará e Roraima. Não foram identificadas ameaças que coloquem a espécie em risco de extinção no futuro próximo. Por isso, T. kaieteurensis foi categorizada como Menos Preocupante (LC).","Não","Não","Amazonas, Pará, Roraima","|Norte|","Amazônia","Sub-bacia Negro Sub-bacia Tocantins Baixo","","","RPPN Laço de Amor","Desconhecido","Desconhecida","","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Colletidae","Glossopasiphae","Glossopasiphae plaumanni","","","(Michener, 1989)","Abelha","Invertebrados Terrestres","07/2021","Dados Insuficientes","","","Glossopasiphae plaumanni é endêmica do Brasil, registrada apenas nos estados de Santa Catarina e Paraná. Esses registros datam de 1942 e 1975, respectivamente e, apesar dos intensos esforços de coleta nessas localidades, a espécie não foi mais encontrada. Esses registros são, portanto, considerados históricos. Dessa forma, não é conhecida a distribuição atual da espécie. Como não há informações disponíveis para avaliar adequadamente seu risco de extinção, G. plaumanni foi categorizada como Dados Insuficientes (DD).","Sim","Não","Paraná, Santa Catarina","|Sul|","Mata Atlântica","","","","","Não","Desconhecida","","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Paratrigona","Paratrigona lineata","","Paratrigona lineata","(Lepeletier, 1836)","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Paratrigona lineata possui ampla distribuição na Região Neotropical, ocorrendo do noroeste da Argentina, Paraguai e Bolívia até o Brasil, onde é registrada nos estados da Bahia, Ceará, Distrito Federal, Goiás, Maranhão, Minas Gerais, Mato Grosso do Sul, Mato Grosso, Pará, Paraíba, Pernambuco, Piauí, Rondônia, São Paulo, Rio de Janeiro e Tocantins. Não foram encontradas ameaças que colocam a espécie em risco de extinção no futuro próximo. Por isso, P. lineata foi categorizada como Menos Preocupante (LC).","Não","Não","Bahia, Ceará, Distrito Federal, Goiás, Maranhão, Mato Grosso, Mato Grosso do Sul, Minas Gerais, Pará, Paraíba, Pernambuco, Piauí, Rio de Janeiro, Rondônia, São Paulo, Tocantins","|Centro-Oeste|Nordeste|Norte|Sudeste|","Amazônia, Caatinga, Cerrado, Mata Atlântica, Pantanal","Sub-bacia Araguaia Sub-bacia Doce Sub-bacia Grande Sub-bacia Itapecuru Sub-bacia Jaguaribe Sub-bacia Litoral CE PB Sub-bacia Litoral RJ Sub-bacia Litoral SP Sub-bacia Madeira Sub-bacia Mearim Sub-bacia Paranaíba Sub-bacia Paraná RH1 Sub-bacia Parnaíba Alto Sub-bacia São Francisco Alto Sub-bacia São Francisco Médio Sub-bacia São Francisco Submédio Sub-bacia Tietê Sub-bacia Tocantins Alto Sub-bacia Tocantins Baixo Sub-bacia Xingu","APA Bacia do Rio Descoberto, APA Bacia do Rio São Bartolomeu, APA Cavernas do Peruaçu, APA Chapada do Araripe, APA Planalto Central, ESEC Serra Geral do Tocantins, FLONA Carajás, FLONA de Brasília, FLONA do Araripe-Apodi, PARNA da Chapada dos Veadeiros, PARNA das Emas, PARNA da Serra da Canastra, REBIO Guaribas, REBIO União","APA DA BACIA DOS RIBEIRÕES DO GAMA E CABEÇA DE VEADO, APA DO LAGO PARANOÁ, APA MORRO DE SãO BENTO, APA SISTEMA CANTAREIRA, ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO PANDEIROS, ÁREA DE PROTEÇÃO AMBIENTAL COCHÁ E GIBÃO, ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA HIDROGRÁFICA DO RIO MACHADO, ÁREA DE PROTEçãO AMBIENTAL DE UPAON-AçU / MIRITIBA / ALTO PREGUIçAS, Área de Proteção Ambiental Jalapão, ÁREA DE PROTEÇÃO AMBIENTAL POUSO ALTO, ÁREA DE PROTEÇÃO AMBIENTAL SUL-RMBH, ESTAÇÃO ECOLÓGICA DO TRIPUÍ, ESTAÇÃO ECOLÓGICA JATAÍ, FLORESTA ESTADUAL DO UAIMII, PARQUE ESTADUAL DE ITAPETINGA, PARQUE ESTADUAL DO LAJEADO, PARQUE ESTADUAL RIO PRETO, PARQUE ESTADUAL SERRA DO ROLA MOÇA, PARQUE ESTADUAL VEREDAS DO PERUAÇU","RPPN Estância Santa Inês, RPPN Fazenda Caetano, RPPN Jubran, RPPN Sítio Curucutu","Desconhecido","Desconhecida","","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Melipona","Melipona captiosa","","Melipona captiosa","Moure, 1962","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Melipona captiosa é amplamente distribuída na Amazônia, ocorrendo na Colômbia, Guiana, Suriname, Peru, Equador e Brasil, sendo registrada nos estados do Amazonas e Amapá. Apesar das ameaças identificadas em parte de sua distribuição, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, M. captiosa foi categorizada como Menos Preocupante (LC).","Não","Não","Amapá, Amazonas","|Norte|","Amazônia","Sub-bacia Amapá Litoral Sub-bacia Foz Amazonas Sub-bacia Negro","","","RPPN Laço de Amor","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Melipona","Melipona fulva","","Melipona fulva","Lepeletier, 1836","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Melipona fulva ocorre na Guiana Francesa e Brasil, sendo registrada nos estados do Amazonas, Amapá, Pará e Roraima. Apesar das ameaças identificadas em parte de sua distribuição, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, M. fulva foi categorizada como Menos Preocupante (LC).","Não","Não","Amapá, Amazonas, Pará, Roraima","|Norte|","Amazônia","Sub-bacia Amapá Litoral Sub-bacia Foz Amazonas Sub-bacia Negro Sub-bacia Tocantins Baixo","FLONA Amapá, REBIO Rio Trombetas","ÁREA DE PROTEÇÃO AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA, ÁREA DE PROTEÇÃO AMBIENTAL DO ARQUIPÉLAGO DO MARAJÓ, ÁREA DE PROTEÇÃO AMBIENTAL DO RIO CURIAÚ","RPPN Adão e Eva, RPPN Laço de Amor","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","1 - Alimentação humana|1.4 - Produção de mel e subprodutos","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Dolichotrigona","Dolichotrigona moratoi","","Dolichotrigona moratoi","Camargo & Pedro, 2005","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Dolichotrigona moratoi é endêmica do Brasil e ocorre nos estados do Acre, Amazonas, Rondônia. Não foram identificadas ameaças que coloquem a espécie em risco de extinção no futuro próximo. Por isso, D. moratoi foi categorizada como Menos Preocupante (LC).","Sim","Não","Acre, Amazonas, Rondônia","|Norte|","Amazônia","Sub-bacia Madeira","PARNA Serra do Divisor","","RPPN Seringal Assunção","Desconhecido","Desconhecida","","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Scaptotrigona","Scaptotrigona tubiba","","Scaptotrigona tubiba","(Smith, 1863)","Abelha, Bocca-razza, Tapissuá, Tubi, Tubíba, Tubi-bravo, Tuibá","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Scaptotrigona tubiba ocorre na Guiana Francesa, Peru e Brasil, onde possui registros nos estados do Maranhão, Mato Grosso, Minas Gerais, Pará, Paraíba, Rio Grande do Sul, São Paulo e Sergipe. Apesar das ameaças identificadas em parte de sua distribuição, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, S. tubiba foi categorizada como Menos Preocupante (LC).","Não","Não","Maranhão, Mato Grosso, Minas Gerais, Pará, Paraíba, Pernambuco, Rio Grande do Sul, São Paulo, Sergipe","|Centro-Oeste|Nordeste|Norte|Sudeste|Sul|","Amazônia, Cerrado, Mata Atlântica, Pampa","Sub-bacia Doce Sub-bacia Grande Sub-bacia Guaíba Sub-bacia Litoral AL PE PB Sub-bacia Litoral CE PB Sub-bacia Litoral SE Sub-bacia Mearim Sub-bacia Paraíba do Sul Sub-bacia Paranaíba Sub-bacia Tietê Sub-bacia Tocantins Baixo","APA Bacia do Rio Paraíba do Sul, REBIO Guaribas","APA PIRACICABA JUQUERí-MIRIM AREA II, APA SISTEMA CANTAREIRA, PARQUE ESTADUAL DO RIO DOCE","","Desconhecido","Desconhecida","","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Melipona","Melipona melanoventer","","Melipona melanoventer","Schwarz, 1932","Abelha, menhirê-udjà","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Melipona melanoventer é endêmica do Brasil, onde ocorre nos estados do Acre, Amazonas, Maranhão, Mato Grosso, Pará e Rondônia. Apesar das ameaças identificadas em parte de sua distribuição, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, M. melanoventer foi categorizada como Menos Preocupante (LC).","Sim","Não","Acre, Amazonas, Maranhão, Mato Grosso, Pará, Rondônia","|Centro-Oeste|Nordeste|Norte|","Amazônia, Cerrado","Sub-bacia Madeira Sub-bacia Paru Sub-bacia Tocantins Baixo Sub-bacia Xingu","FLONA Carajás, PARNA dos Campos Ferruginosos, RESEX Rio Cautário, RESEX Rio Ouro Preto","ÁREA DE PROTEçãO AMBIENTAL DAS REENTRâNCIAS MARANHENSES, ÁREA DE PROTEÇÃO AMBIENTAL TRIUNFO DO XINGU, PARQUE ESTADUAL DE GUAJARÁ-MIRIM, PARQUE ESTADUAL SERRA DOS REIS, RESERVA EXTRATIVISTA RIO CAUTÁRIO","RPPN Seringal Assunção","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","1 - Alimentação humana|1.4 - Produção de mel e subprodutos","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Paratrigona","Paratrigona pannosa","","Paratrigona pannosa","Moure, 1989","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Paratrigona pannosa ocorre na Guiana Francesa e no Brasil, onde ocorre nos estados do Amazonas, Amapá e Pará. Apesar das ameaças identificadas em parte de sua distribuição, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, P. pannosa foi categorizada como Menos Preocupante (LC).","Não","Não","Amapá, Amazonas, Pará","|Norte|","Amazônia","Sub-bacia Amapá Litoral Sub-bacia Negro","","","RPPN Laço de Amor","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","1 - Alimentação humana|1.4 - Produção de mel e subprodutos","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Euglossa","Euglossa cyanochlora","","","Moure, 1996","Abelha das orquídeas","Invertebrados Terrestres","07/2021","Vulnerável","","B1ab(iii)","Euglossa cyanochlora é endêmica do Brasil, com distribuição restrita à Mata Atlântica do sul da Bahia. Sua extensão de ocorrência (EOO) foi calculada em 9.541km2. A espécie ocorre em uma região passa por uma redução drástica da sua cobertura vegetal promovida, sobretudo, pela expansão das atividades agrícola, pecuária e silvicultura. Essas atividades, além de causarem intensa redução e fragmentação da paisagem, são fortemente associadas ao uso de agrotóxicos, pesticidas e fogo que causam também o declínio continuado da qualidade do habitat. Considerando a baixa capacidade de dispersão da espécie e a alta taxa de transformação da paisagem onde ela vive, suspeita-se que a fragmentação do habitat converte-se em severa fragmentação de sua população. Por essas razões, Euglossa cyanochlora foi categorizada como Vulnerável (VU), pelo critério B1ab(iii).","Sim","Não","Bahia","|Nordeste|","Mata Atlântica","Sub-bacia Itapecuru-Paraguaçu","REBIO de Una","ÁREA DE PROTEÇÃO AMBIENTAL COSTA DE ITACARÉ/ SERRA GRANDE, PARQUE ESTADUAL DA SERRA DO CONDURU","","Não","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.2 - Silvicultura|2.2.3 - Plantações em escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida 7 - Modificações nos sistemas naturais|7.1 - Incêndios e supressão de incêndios|7.1.1 - Aumento da frequência/intensidade de incêndios 9 - Poluição|9.3 - Agropecuária e florestal|9.3.3 - Herbicidas e pesticidas","","Plano de Ação Nacional (PAN)","Plano de Ação Nacional para a Conservação de Insetos Polinizadores","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Trigona","Trigona branneri","","Trigona branneri","Cockerell, 1912","Abelha, Abelha-corta-cabelo, Arapuá, Guaxupé, Irapuá, Kankantii-oni, Mbulo-oni, Mehñy-tyk, Nawa-bakû, pegon, Topoé-negra","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Trigona branneri é amplamente distribuída na América do Sul, ocorrendo na Bolívia, Colômbia, Equador, Guiana Francesa, Guiana, Suriname, Venezuela e Brasil, onde é registrada nos estados do Acre, Amazonas, Amapá, Bahia, Maranhão, Mato Grosso, Pará, Rondônia e Tocantins. Apesar das ameaças identificadas, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, T. branneri foi categorizada como Menos Preocupante (LC).","Não","Não","Acre, Amapá, Amazonas, Bahia, Maranhão, Mato Grosso, Pará, Rondônia, Tocantins","|Centro-Oeste|Nordeste|Norte|","Amazônia, Cerrado, Mata Atlântica, Sistema Costeiro-Marinho","Sub-bacia Araguaia Sub-bacia Foz Amazonas Sub-bacia Gurupi Sub-bacia Itapecuru Sub-bacia Itapecuru-Paraguaçu Sub-bacia Madeira Sub-bacia Mearim Sub-bacia Negro Sub-bacia Parnaíba Alto Sub-bacia Tocantins Alto Sub-bacia Tocantins Baixo Sub-bacia Xingu","ESEC Cuniã, ESEC Juami-Japurá, FLONA Carajás, PARNA dos Campos Ferruginosos, PARNA Pacaás Novos, PARNA Pico da Neblina, REBIO Rio Trombetas, RESEX Baixo Juruá, RESEX Lago do Cuniã, RESEX Rio Cautário, RESEX Rio Ouro Preto","ÁREA DE PROTEçãO AMBIENTAL DAS REENTRâNCIAS MARANHENSES, ÁREA DE PROTEçãO AMBIENTAL DE UPAON-AçU / MIRITIBA / ALTO PREGUIçAS, ÁREA DE PROTEÇÃO AMBIENTAL MARGEM DIREITA DO RIO NEGRO- SETOR PADUARI-SOLIMÕES, FLORESTA ESTADUAL DE TAPAUÁ, PARQUE ESTADUAL DE GUAJARÁ-MIRIM, PARQUE ESTADUAL DO UTINGA, PARQUE ESTADUAL RIO NEGRO SETOR NORTE, PARQUE ESTADUAL SERRA DOS REIS, RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL CUJUBIM, RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO RIO NEGRO, RESERVA EXTRATIVISTA RIO CAUTÁRIO","Estação Veracel, RPPN Fazenda Pantanal, RPPN Laço de Amor, RPPN Seringal Assunção","Desconhecido","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Celetrigona","Celetrigona longicornis","","Celetrigona longicornis","(Friese, 1903)","Abelha","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Celetrigona longicornis ocorre na Bolívia, Peru, Colômbia e Brasil, onde é registrada nos estados do Amazonas, Amapá, Goiás, Maranhão, Mato Grosso, Pará e Rondônia. Apesar das ameaças identificadas em parte de sua distribuição, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, C. longicornis foi categorizada como Menos Preocupante (LC).","Não","Não","Amapá, Amazonas, Goiás, Maranhão, Mato Grosso, Pará, Rondônia","|Centro-Oeste|Nordeste|Norte|","Amazônia, Cerrado","Sub-bacia Amapá Litoral Sub-bacia Araguaia Sub-bacia Madeira Sub-bacia Negro Sub-bacia Xingu","REBIO Rio Trombetas, RESEX Rio Ouro Preto","","RPPN Laço de Amor, RPPN Parque Ecológico João Basso, RPPN Seringal Assunção","Não","Desconhecida","2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.4 - Pecuária em escala desconhecida 3 - Produção energética e mineração|3.3 - Energia renovável|3.3.1 - Hidrelétricas","","","","","",""
"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Melipona","Melipona mondury","","Melipona mondury","Smith, 1863","Abelha, mondiri, monduri, mondury, tuiuva, tujuba, tujuva","Invertebrados Terrestres","07/2021","Menos Preocupante","","","Melipona mondury é endêmica do Brasil com registro nos estados da Bahia, Espírito Santo, Minas Gerais, Paraná, Rio de Janeiro, Santa Catarina e São Paulo. Apesar das ameaças identificadas, estas não colocam a espécie em risco de extinção no futuro próximo. Por isso, M. mondury foi categorizada como Menos Preocupante (LC).","Sim","Não","Bahia, Espírito Santo, Minas Gerais, Paraná, Rio de Janeiro, Santa Catarina, São Paulo","|Nordeste|Sudeste|Sul|","Cerrado, Mata Atlântica","Sub-bacia Doce Sub-bacia Grande Sub-bacia Itapecuru-Paraguaçu Sub-bacia Litoral RJ Sub-bacia Litoral SP PR SC Sub-bacia Paraíba do Sul Sub-bacia São Francisco Alto Sub-bacia Tietê","APA Petrópolis, FLONA do Rio Preto, PARNA da Serra do Itajaí, PARNA Saint-Hilaire/Lange, REBIO Augusto Ruschi, REBIO de Sooretama, REBIO União, RESEX Canavieiras","APA JUNDIAí, APA PIRACICABA JUQUERí-MIRIM AREA II, ÁREA DE PROTEÇÃO AMBIENTAL COSTA DE ITACARÉ/ SERRA GRANDE, ÁREA DE PROTEÇÃO AMBIENTAL DE MANGARATIBA, ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA, ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA, PARQUE ESTADUAL DO RIO DOCE","Estação Veracel, RPPN Araçari, RPPN Parque Ecológico ARTEX","Desconhecido","Desconhecida","11 - Mudanças e extremos climáticos|11.1 - Mudança/alteração de habitat 1 - Desenvolvimento residencial e comercial|1.1 - Expansão urbana 2 - Agropecuária e Aquacultura|2.1 - Culturas anuais e perenes não-madeireiras|2.1.4 - Agricultura de escala desconhecida 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.2 - Pecuária em pequenas propriedades 2 - Agropecuária e Aquacultura|2.3 - Pecuária|2.3.3 - Pecuária agro-industrial 5 - Uso de recursos biológicos|5.1 - Caça e captura de animais terrestres ou marinhos","1 - Alimentação humana|1.4 - Produção de mel e subprodutos","Conservação ex-situ, Plano de Ação Nacional (PAN), Proteção de locais/áreas","Plano de Ação Nacional para a Conservação de Insetos Polinizadores","","",""
